vid_id,chunk_id,text
2,16,"sacrifice. Identify the first jejunal vein and the inferior pancreaticoduodenal veins, or IPDV,
 which are the branches from the dorsal side of the SMV. Ligate and dissect the IPDV.
 Circumferentially dissect."
2,17,"branches from the dorsal side of the SMV, ligate and dissect the IPDV.
 Circumferentially, dissect the SMA to identify the inferior pancreaticoduodenal artery, or
 IPDA, which either forms a common trunk with the first jejunal artery or"
2,18,"identify the inferior pancreatic duodenal artery, or IPDA, which either forms a common
 trunk with the first jejunal artery or arises directly from the SMA, then sacrifice the IPDA.
 At the left posterior approach, dissect the SMA, which is identified."
2,19,"from the SMA then sacrifice the IPDA at the left posterior approach dissect the
 SMA which is identified at its origin above the LRV free from the
 mesopancreas start the SMA approach from the upper colon region then hanging the"
2,20,"at its origin above the LRV, free from the mesopancreas.
 Start the SMA approach from the upper colon region,
 then hanging the SMV through a rubber band.
 Use a stapler device to divide the stomach
 three to five centimeters away from the pylorus.
 Remove the gallbladder"
2,21,"Use a stapler device to divide the stomach 3 to 5 cm away from the pylorus.
 Remove the gallbladder, divide the common bile duct, and apply the laparoscopic bulldog clamps to occlude the CBD temporarily."
2,22,"bladder. Divide the common bile duct and apply the laparoscopic bulldog clamps to occlude the CBD
 temporarily. Then, dissect the hepatoduodenal ligament, ligate and dissect the right gastric
 artery, and identify the gastroduodenal ligament."
2,23,"Then, dissect the hepatoduodenal ligament, ligate and dissect the right gastric artery,
 and identify the gastroduodenal artery, doubly ligate or suture the GDA,
 and perform a lymphadenectomy along the CHA."
2,24,"artery, doubly ligate or suture the GDA, and perform a lymphadenectomy along the CHA,
 the proper hepatic artery or PHA, and the portal vein.
 Explore the gap between the pancreatic neck and SMV at the lower edge of the pancreas."
2,25,"artery, or PHA, and the portal vein. Explore the gap between the pancreatic neck
 and SMV at the lower edge of the pancreas and transect the neck of the pancreas with
 an ultrasound knife. Next, do a frozen pathologic examination of the pancreatic stump."
2,26,"and transect the neck of the pancreas with an ultrasound knife.
 Next, do a frozen pathologic examination of the pancreatic stump.
 Suspend the splenic vein using a rubber band
 and dissect the right and dorsal aspects of the SMA within the diamond-shaped window."
2,27,"Suspend the splenic vein using a rubber band and dissect the right and dorsal aspects of the SMA within the diamond-shaped window.
 Resect the fat and fibrous tissues around SMA and CA from the caudal side to the cephalic side, ligate and transverse."
2,28,"Resect the fat and fibrous tissues around SMA and CA from the caudal side to the cephalic side.
 Ligate and transect the uncinate process artery under the splenic vein,
 leaving the specimen attached to the splenic vein SMV."
2,29,"Transsect the uncinate process artery under the splenic vein, leaving the specimen attached
 to the splenic vein .
 Use laparoscopic bulldog clamps to temporarily clamp the splenic vein and the SMV, and transect
 the involved vein with sufficient margin."
2,30,"Use microscopic bulldog clamps to temporarily clamp the splenic vein and the SMV and transect the involved vein with sufficient margin.
 After that, cut off the lymphatics and dissect the duodenum from the retroperitoneum."
2,31,"adenum from the retroperitoneum. Measure the length of the venous defect with a soft ruler.
 If the defect exceeds 3 cm, use an artificial interposition graft.
 Perform SMV reconstruction from caudal to cephalic by continuous suture."
2,32,"centimeters. Use an artificial interposition graft. Perform SMV reconstruction from caudal
 to cephalic by continuous suture using 5-0 proline sutures. Then perform a single layer
 running suturing hepatico-juginostomy with 4-0."
2,33,"sutures. Then perform a single layer running suturing hepatico-juginostomy with 4-0 absorbable
 sutures from end to side. Conduct pancreatic anastomosis by duct to mucosal, end to side
 pancreatic juginostomy with"
2,34,"Conduct pancreatic anastomosis by duct to mucosal and to side pancreatic jejunostomy
 with an internal stent.
 Finally, conduct gastrojejunal anastomosis.
 The representative images show the mass in the uncinate process of the pancreas.
 Endoscopic, ultrasound-guided fine needle aspiration was performed
 to acquire the pathology diagnosis of adenocarcinoma.
 Eight cycles of modified fulfirinox regimen were performed
 as neoadjuvant chemotherapy on the patient.
 After neoadjuvant chemotherapy, the maximum diameter of the tumor
 reduced from 4.2 cm to 3.5 cm.
 When attempted,"
2,35,"3.5 centimeters. When attempting this procedure, the steps that require special care include
 confirmation of resectability and mobilization of the posterior of the pancreatic head."
7,0,"Robotic left hepatectomy using endocyanine green fluorescence imaging for an intrahepatic complex biliary cyst.
 This case involves a 68-year-old woman who had elevated liver enzymes during a routine check-up without any clinical symptoms.
 An abdominal ultrasound of the liver revealed intrahepatic dilatation of the biliary ducts confined to the left hemiliver without a clear lesion.
 Further diagnostic examinations including an abdominal CT, MRI scan and MRI."
7,1,"to the left hemiliver without a clear lesion further diagnostic examinations
 including an abdominal CT MRI scan and MRCP showed a large complex cystic
 lesion of 40 millimeters on the border of segment 4a and 4b in continuity with
 the biliary tree with intrahepatic dilatation"
7,2,"cystic lesion of 40 mm on the border of segment 4A and 4B in continuity with the biliary tree
 with intrahepatic dilatation of biliary ducts in the left lobe. The patient was diagnosed with
 an intrahepatic large complex biliary cyst and was recommended for a robotic left hepatectomy.
 Four 8 mm trocars are placed above the umbilicus and one 12 mm laparoscopic assistant trocar
 is introduced for the bedside surgeon on the right side of the umbilicus. The bedside surgeon
 must be able to reach the transection area for suctioning, compression, clipping and stapling
 without difficulty. The distance between the four ventral trocars is approximately 8 cm.
 The first step is the mobilization of the left lobe, starting with the division of the round
 and false form ligaments using the robotic cautery hook and vessel sealer."
7,3,"mobilization of the left lobe, starting with the division of the round and false-form ligaments
 using the robotic costuary hook and vessel sealer. The mobilization continues with the
 division of the left coronary and triangular ligaments. It is important not to injure the
 left hepatic vein and branches of the phrenic vein which is draining into the left hepatic vein.
 Open the triangular ligament using the robotic costuary hook or vessel sealer all the way
 towards the origin of the left hepatic vein. The dissection is completed until the origin
 of the left hepatic vein is reached."
7,4,"the dissection is completed until the origin of the left hepatic vein is reached the lesser
 omentum is visualized by lifting the inferior aspect of the liver cranially the lesser omentum
 is then dissected using a vessel sealer if an aberrant left hepatic artery is present
 ligate using the robotic cautery hook or vessel sealer the hyler dissection starts with the
 identification of the proper and left hepatic artery the left hepatic artery is dissected
 and isolated using both the coterie hook and bipolar forceps after visualizing the left
 hepatic artery the procedure continues with the identification and dissection of the right
 hepatic artery to make sure it is preserved once the left and right hepatic artery are visualized
 and dissected clearly the left portal vein is carefully dissected and
 i
 In this phase, Indocyanine Green fluorescence imaging"
7,5,"In this phase, indocyanine green fluorescence imaging is used several times to identify
 the exact localization and trajectory of the left bile duct with respect to the left portal
 vein.
 The procedure continues with a cholecystectomy.
 First, the cystic duct and artery are dissected and isolated to achieve the critical view"
7,6,"The procedure continues with a cholecystectomy.
 First, the cystic duct and artery are dissected and isolated to achieve the critical view
 of safety, also known as the Callot's triangle.
 Both cystic duct and artery are then clipped using hemolog clips and are divided with robotic
 scissors.
 Second, the gallbladder is dissected circumferentially off the liver using a cautery hook.
 The Pringle loop is prepared by passing a vessel loop around the hepatodendronal ligament.
 During this procedure, the Pringle maneuver was not applied.
 An intraoperative ultrasound is essential during robotic liver surgery to confirm the
 localization, borders and depth of vision."
7,7,"the lesion. ICG fluorescence imaging is used again to confirm the trajectory of the right
 and left hepatic duct before heading to the arterial and venous hydrotransaction. First,
 the left hepatic artery is carefully clipped and divided. The second step focuses on the left
 portal vein. The Maryland bipolar forceps is ideal in this phase to pause the vessel loop
 easily around the left portal vein. The next step is to clip and divide the left portal vein
 between hemlock clips. Important to note that in this phase the left hepatic duct is not divided
 yet to ensure no injury to the right hepatic duct. The parenchymal transsection starts with the
 visualization of the ischemia line on the liver surface. The ischemia line should overlap the
 Cantley's line since the aim is to perform an anatomical left hepatic duct.
 Based on the ischemia line, the transsection line is marked using the cautery hook.
 The superficial part of the transsection is performed mainly with the cautery hook."
7,8,"The superficial part of the transection is performed mainly with the cautery hook, till a depth of 1 cm parenchyma is reached.
 For a deeper parenchyma, the vessel sealer, the cautery spatula and the bipolar cautery using Maryland forceps are used.
 Intrahepatic vascular and biliary structures are controlled with the vessel sealer as well.
 Any small bleeding is controlled."
7,9,"Any small bleeding is controlled using the cautery spatula or bipolar forceps.
 Here, the left side of the male hepatic vein can be visualized."
7,10,The left side of the middle hepatic vein can be visualized.
7,11,"The transection continues until the left hepatic vein is reached.
 Before completing the transection phase, the surgeon moves back to the left."
7,12,"to the hilum to focus on the left hepatic duct.
 ICG fluorescence imaging is activated to confirm exact trajectory, size and localization of
 the left hepatic duct before transsection."
7,13,"this the left hepatic duct is carefully dissected using the Maryland bipolar forceps. At last clips
 are placed and the left hepatic duct is divided. The procedure ends with the division of the left
 hepatic vein. A vessel loop is passed around the remaining liver parenchyma and left hepatic vein
 for the hanging maneuver. This allows retraction of the right lobe of the liver towards the right
 side and potential on the remaining liver parenchyma and left hepatic vein to be able
 to get a better vision and grip on the left hepatic vein. The left hepatic vein is then
 divided using a stapler. When the left hepatectomy is"
7,14,
7,15,"the specimen is taken out in a bag through a funny steel incision the total
 operative time was 190 minutes with an estimated blood loss of 10 CC the
 post-operative course was uncomplicated and the patient was discharged after
 four days is the pathological examination revealed a large complex
 cyst of 31 millimeters without any suspicion for malignancy"
9,0,"The manuscript describes a technique for robotic-assisted pancreatic duodenectomy.
 The represented patient is a 42-year-old female with a prior history of IPMN who presented with an acute onset of pancreatitis.
 Diagnostic imaging including CT scan and endoscopic ultrasound revealed a complex septate of heterogeneous mass measuring 3.3 centimeters.
 Bowel chemical workup was normal.
 She was recommended for robotic RAPD."
9,1,"and endoscopic ultrasound revealed a complex septate of heterogeneous mass measuring 3.3
 centimeters.
 Biochemical workup was normal.
 She was recommended for robotic RAPD.
 Patient is positioned in a supine position on a split-leg table with right arm tucked
 and pressure points padded.
 The operating table is turned 45 degrees to accommodate for the SI robot.
 XI robot can be docked from the side."
9,2,"position on a split-leg table with right arm tucked and pressure points padded. The operating
 table is turned 45 degrees to accommodate for the SI robot. XI robot can be docked from the side.
 The robotic and assistant ports are placed in correspondence with the figure.
 The liver retractor is placed to the leftmost lateral port. The liver retractor works best
 if it retracts the gallbladder and lifts the liver superiorly during the entirety of the resection."
9,3,"The liver retractor is placed through the leftmost lateral port.
 The liver retractor works best if it retracts the gallbladder and lifts the liver superiorly during the entirety of the resection.
 The resection phase is initiated with the entrance into the lesser sac.
 The access into the lesser sac through the greater momentum below the gastroepiploic pedicle is performed.
 The assistant provides a gentle caudal counter-retraction."
9,4,"entrance into the lesser sac.
 The access into the lesser sac through the greater omentum below the gastroepiploic pedicle
 is performed.
 The assistant provides a gentle caudal counter-retraction.
 The dissection is carried along the greater curvature towards the pylorus.
 The colon is fully mobilized off the duodenum.
 The gastroepiploic pedicle is preserved and is not transected at this point.
 Cokerization of the duodenum is performed.
 The lateral fibers of the duodenum are grasped and transected."
9,5,"The gastropopoietic pedicle is preserved and is not transected at this point.
 Corkerization of the duodenum is performed.
 The lateral fibers of the duodenum are grasped and transected.
 The bedside assistant provides a gentle medial counter-retraction of the duodenum.
 Mobilization of the duodenum including its third and fourth portion is carried to the
 ligament atrites.
 Dynamic anterior and cranial retraction of the duodenum with A3 is key to an excellent
 exposure.
 Extensive corkerization allows for full visualization of the inferior"
9,6,"Dynamic anterior and cranial retraction of the duodenum with A3 is key to an excellent exposure.
 Extensive coccurization allows for full visualization of the inferior vena cava,
 insertion of the left renal vein, and the aorta. The complete release of ligament
 and trites allows for exposure of proximal jejunum. The jejunum is then"
9,7,"vena cava, insertion of the left renal vein, and the aorta.
 The complete release of ligament atrites allows for exposure of proximal jejunum.
 The jejunum is then extracted through the ligament atrites defect into the"
9,8,"right superior colic upper quadrant.
 Next the jejunum is measured out approximately 10 centimeters distal to the ligamentary trites.
 The mesenteric vessels are taken with a vessel sealing device."
9,9,"approximately 10 centimeters distal to the ligament and trites. The mesenteric vessels
 are taken with a vessel sealing device. Utilizing a linear vascular stapler, the jejunum is
 transected. Linearization of the duodenum is performed in a sequential ligation of the
 mesenteric vessels of the proximal jejunum up to the uncinet process. The pars flaccida is open
 and the care is taken not to injure the aberrant left hepatic artery. The transection process"
9,10,"to the uncinet process.
 The pars flaccida is open and the care is taken
 not to injure the aberrant left hepatic artery.
 The transection point of the stomach
 is taken approximately five centimeters
 proximal to the pylorus.
 The right gastroepiploic vessels
 are ligated utilizing the vessel sealer device.
 The stomach is then transected"
9,11,"is taken approximately five centimeters proximal to the pylorus. The right gastroepiploic vessels
 are ligated utilizing the vessel sealer device. The stomach is then transected utilizing a thick
 linear stapler load."
9,12,"The right gastric artery is ligated with laparoscopic titanium vascular 10
 millimeter clips close to its takeoff from the proper hepatic artery and is
 then ligated utilizing the blunt tip vessel sealing device."
9,13,"off from the proper hepatic artery and is then ligated utilizing the blunt tip vessel sealing
 device. A3 grabs the distal gastric staple line and retracts the specimen laterally and inferiorly
 putting the common hepatic artery and the porta hepatis under tension. The dissection continues
 through the superior border of the pancreas and into the porta hepatis. The common hepatic artery
 lymph node is identified and resected. It is retrieved with a 10 millimeter laparoscopic
 specimen retrieval bag and sent for permanent pathologic analysis. This allows for full
 visualization of the gastro duodenal artery. The gastro duodenal artery is identified at
 the takeoff from the common hepatic artery. The robotic hook artery"
9,14,"The gastroduodenal artery is identified at the takeoff from the common hepatic artery.
 The robotic hook artery is utilized to fully circumferentially dissect the gastroduodenal artery.
 A vessel loop is passed through the gastroduodenal artery."
9,15,"A vessel loop is passed around the GDA.
 The GDA is transected with the vascular stapler."
9,16,"around the GDA. The GDA is transected with the vascular stapler. The proximal stump is reinforced
 with a laparoscopic titanium vascular 10 millimeter clips. The portal vein is dissected."
9,17,"forced with a laparoscopic titanium vascular 10 millimeter clips.
 The portal vein is dissected for a two to three centimeters in a cephalid direction.
 The plane between the common bile duct and the portal vein is
 identified and developed posteriorly.
 The common bile duct is transected with a 60 millimeter"
9,18,"two to three centimeters in a cephalid direction. The plane between the common
 bile duct and the portal vein is identified and developed posteriorly. The
 common bile duct is transected with a 60 millimeter curved tip vascular linear
 stapler above the level of the biliary stent. The lateral border of the portal"
9,19,vascular linear stapler above the level of the biliary stent. The lateral border of the portal
9,20,vein
9,21,"is further dissected utilizing the robotic hook cautery.
 The superior pancreatic duodenal artery is often encountered and is ligated"
9,22,"further dissected utilizing the robotic hook cautery. The superior pancreatic duodenal
 artery is often encountered and is ligated utilizing the assistance blunt tip vessel
 sealing device. The superior to inferior dissection of the portal vein continues to the superior"
9,23,"the assistance blunt tip vessel sealing device. The superior to inferior dissection of the portal
 vein continues to the superior border of the pancreas. This dissection allows for exposed"
9,24,of the Superior Tunnel.
9,25,"A3 grabs and retracts the distal gastric staple line laterally and cephalid to put the gastroepipoietic
 vein on a stretch as it enters the anterior SMV."
9,26,"The fatty tissue near the pancreatic inferior border is open utilizing electric cautery.
 The SMV is now visualized.
 The assistant provides gentle..."
9,27,"dissection to make the inferior tunnel.
 The right gastroepipelagic vein is traced to its insertion in the SMV. It is"
9,28,"section to make the inferior tunnel. The right gastroepiploic vein is traced to its insertion
 in the SMV. It is dissected, vessel loop is placed."
9,29,"and is ligated utilizing a sitzens blunt tip vessel sealing device.
 A3 now retracts the specimen at the distal gastric staple line laterally to put the pancreatic neck on a stretch.
 The pancreatic parenchyma is transected utilizing the monopolar curved scissors with electrocautery.
 Care is taken to identify the main duct.
 The assistant provides an anterior lift of the pancreas off the SMV during the process."
9,30,"pancreatic parenchyma is transected utilizing the monopolar curve scissors with electrocautery.
 Care is taken to identify the main duct. The assistant provides an anterior lift of the
 pancreas off the SMV during the parenchymal transection. The main pancreatic duct is
 transected utilizing scissors without electrocautery. 4-5 French pancreatic
 duct stent is placed into the main duct to ensure its identification."
9,31,"4-5 French pancreatic duct stent is placed into the main duct to ensure its identification.
 The remaining pancreatic parenchyma is transected utilizing electrocautery."
9,32,"The remaining pancreatic parenchyma is transected utilizing electrocautery.
 This portion of the resection requires slow and meticulous dissection as significant hemorrhage
 may occur in the absence of operative precision."
9,33,"This portion of the resection requires slow and meticulous dissection as significant hemorrhage may occur in the absence of operative precision.
 The key to head and unclinic dissection during this phase is A3."
9,34,"which provides superior lateral retraction of the specimen.
 A3 is dynamic during the resection and requires frequent assessment of its placement.
 The unctinate process consists of three distinct layers."
9,35,"which provides superior lateral retraction of the specimen.
 A3 is dynamic during the resection and requires frequent assessment of its placement.
 The unctinate process consists of three distinct layers."
9,36,
9,37,filamentous fibers between the SMB portal vein and the
9,38,pancreatic head and uncinet process.
9,39,"A1 is replaced with hook cautery, which is mainly utilized for its dissection.
 The second layer consists of first jejunal vein, the vein of belcher, and the oncsinic branches."
9,40,"which is mainly utilized for its dissection.
 The second layer consists of first jejunal vein,
 the vein of Belcher, and the oncsinic branches.
 A1 and assistant blunt tip vessel sealing device
 is mainly utilized for dissection and ligation.
 The third layer is the SMA retroperitoneal margin.
 The SMV and portal vein is rotated"
9,41,"device is mainly utilized for dissection and ligation. The third layer is the SMA retroperitoneal
 margin. The SMV and portal vein is rotated medially with A2 by the assistant. The assistant's
 vessel sealing device is utilized for this ligation. Pancreatical jejunostomy is performed
 in a two-layer end-to-side duct to mucosa in a modified Blum"
9,42,Pancreatical jejunostomy is performed in a two-layer end-to-side ductal mucosa in a modified
9,43,"A3 is often utilized to grab the previously placed sutures
 to provide cranial retraction and exposure.
 20 silk transpancreatic horizontal mattress sutures"
9,44,"are placed to secure the pancreatic parenchyma
 to the jejunum.
 Three sutures are placed,"
9,45,"which is shown here, one below,"
9,46,"and one straddling. All three sutures are tied and the needles are kept on the
 suture. Care is taken when tying the middle suture which straddles the main
 pancreatic duct to avoid accidental ductal ligation. The pancreatic"
9,47,"and the needles are kept on the suture.
 Care is taken when tying the middle suture,
 which straddles the main pancreatic duct
 to avoid accidental ductal ligation.
 The pancreatic duct stent is typically utilized
 to interrogate the patency of the duct.
 A1 is then switched to a monopolar scissors,
 which is utilized to perform the aneurotomy.
 This is then replaced"
9,48,"of the duct. A1 is then switched to a monopolar scissors which is utilized to perform the
 aneurotomy. This is then replaced to the needle driver. Interrupted 5-0 PDS sutures are utilized
 to approximate the jejunal mucosa to the pancreatic duct. A minimum of six sutures can always be
 placed. More sutures can be placed if the duct size is larger."
9,49,"more sutures can be placed if the duct size is larger. The pancreatic duct stent is then
 fed through the aneurotomy prior to the placement of the anterior 5-O PDS sutures."
9,50,"The pancreatic duct stent is then fed through the aneurotomy
 prior to the placement of the anterior 5-O PDS sutures.
 Once the anastomosis is complete,"
9,51,"Once the anastomosis is complete, the same 3L silk sutures that were previously utilized
 to place the posterior layers are reutilized for anterior layer of the pancreatic adjuganostomy."
9,52,"sutures that were previously utilized to place the posterior layers
 are reutilized for anterior layer of the pancreatic adjuganostomy."
9,53,"Hepatical jejunosomy is performed approximately 10 centimeters distal to the pancreatic jejunosomy.
 The anastomosis is performed on a single layer either in interrupted or running fashion."
9,54,"Hepatical jejunosomy is performed approximately 10 cm distal to the pancreatic jejunosomy.
 The anastomosis is performed on a single layer either in interrupted or running fashion.
 A1 with monopolar curved scissors is used to transect the common bile duct staple line.
 The bowel grasping forceps are utilized to bring the jejunum closer to the common bile
 duct."
9,55,"curved scissors is used to transect the common bile duct's staple line.
 The bile grasping forceps are utilized to bring the jejunum closer to the common bile duct.
 A1 is rearmed with monopolar curved scissors and is utilized to make the aneurotomy.
 Deanastomosis is performed using 5-0 PDS sutures in an interrupted fashion for ducts with diameter
 less than 1 centimeter. For larger ducts, two running 4-0 barb sutures are utilized in a single"
9,56,"ducts with diameter less than one centimeter. For larger ducts, two running 4-0 barbed sutures
 are utilized in a single-layer continuous fashion. For interrupted anastomosis, the posterior
 sutures are first placed and tied."
9,57,"For interrupted anastomosis, the posterior sutures are first placed and tied.
 For ducts less than 1 cm in size, we often employ a 4-5 French biliary stent to keep the patency of the anastomosis."
9,58,"French biliary stent to keep the patency of the anastomosis. Next, additional 5-0 PDS
 sutures are placed to complete the anterior anastomosis."
9,59,"Additional 5-0 PDS sutures are placed to complete the anterior anastomosis.
 Once all the sutures are placed, the sutures are tied, and the anastomosis is complete."
9,60,"The sutures are tied, and the anastomosis is complete."
9,61,"The gastrojejunostomy is a hand-sewn
 anticholic enteside isoparastaltic
 anastomosis. Two 3-0 silk
 marking stitches are placed on the jejunum
 approximately 40-60 cm distal
 to the hepaticojejunostomy.
 This marks the proximal and distal
 denoting afferent and efferent
 limbs of the jejunum.
 A1 and A2 are replaced with ball-grasping
 forceps. The laparoscopic assistant
 reflects the omentum and the mesocolin cephalid
 which allows for the surgeon to locate the
 neodiodenum. The distal jejunum
 is then reduced and placed back into"
9,62,"forceps, the laparoscopic assistant reflects the omentum and the mesocoloncephalic, which
 allows for the surgeon to locate the neodyodenum. The distal jejunum is then reduced and placed
 back into the infracolic compartment. The two marking stitches are identified, and the
 jejunum is brought in an anticholic isoparastaltic fashion up to the stomach."
9,63,"infracolic compartment. The two marking stitches are identified and the jejunum is brought in an
 anticholic isoparastaltic fashion up to the stomach. The A1 and A2 are replaced with large
 dual functioning needle drivers. An interrupted outer layer with 2-0 silk sutures are placed."
9,64,"with large dual functioning needle drivers. An interrupted outer layer with 2-0 silk sutures
 are placed. The most cephalic suture is held by A3 and utilized as a retraction suture.
 A1 is replaced with monopolar curved scissors. This is utilized to transect the gastric staple line."
9,65,"monopolar curve scissors. This is utilized to transect the gastric staple line. The scissors
 is also utilized to place the enterotomy in the jejunum."
9,66,"The scissors is also utilized to place the enterotomy in the jejunum.
 The anastomosis is performed utilizing two 3-0 barbed sutures in a running canal fashion."
9,67,"The anastomosis is performed utilizing two 3-0 barbed sutures in a running canal fashion.
 Interrupted outer layer with 2-0 silk sutures are placed to complete the gastrogynostomy.
 Following the completion of the anastomosis, a 19 French round channel drain is"
9,68,"Following the completion of the anastomosis, a 19 French round channel drain is placed anterior to the pancreatic adrenostomy and hepatic adrenostomy.
 A falciform ligament flap is utilized to cover the GDA stump.
 The instruments are removed and the robot is undocked.
 The fascia and incisions are closed in layers."
9,69,"and hepatic oedrogenostomy. A falciform ligament flap is utilized to cover the GDA stump. The
 instruments are removed and the robot is undocked. The fascia and incisions are closed in layers.
 The total operative time was 225 minutes. Estimated blood loss was 25 mLs. There was
 no post-operative complications. The final pathology revealed invasive moderately
 differentiated endocarcinoma arising from branch duct IPMN."
5,0,"The preoperative diagnosis was a solid pseudopapillary franz tumor.
 Patient was considered eligible for robotic-assisted central pancreatectomy.
 Operative setting."
5,1,"7 cm. Finally, a 5 mm trocar is placed in the left upper quadrant, which will hold the
 laparoscopic stomach-slash-liver retractor."
5,2,"upper quadrant to retract the stomach and left side of the liver. To identify and locate the
 tumor, an interoperative ultrasound is performed and the future resection margins are marked using
 the catheter hook. The pancreas is first caudally and then cranially mobilized using the robotic
 catheter hook and a laparoscopic sealing device. First, a vessel loop is placed at the left side
 of the tumor between the pancreas and the splenic vein. Then the pancreas is further mobilized at
 the proximal side. A vessel loop is placed between the"
5,3,"diathermia. A stent is introduced to identify the pancreatic duct after a section. Window in
 the mesocolon. A window in the mesocolon is created using the cautery hook, while the colon"
5,4,
5,5,"mesocolon is placed in the cranial position and held with arm 1. Then the window can be identified.
 Creating the roux limb. Approximately 20 centimeters from the ligament of trites,
 a small opening in the proximal jejunum mesentery
 is created where after it's divided with a powered endostabler with a vascular cartridge."
5,6,"cartridge, positioning the rule limb. The rule limb is passed cranially through the
 window in the mesocolon. The transverse colon is then placed back in the
 caudal position."
5,7,"cranially through the window in the mesocolon. The transverse colon is then placed back in
 the caudal position. The end of the rule limb and a 50 cm length suture are both held by
 arm 1, while arm 2 and arm 4 are used to measure a 50 cm distance to the future jejuno-jejunostomy.
 This location is marked with a clip."
5,8,"while arm 2 and arm 4 are used to measure a 50 cm distance to the future jejuno-jejunostomy.
 This location is marked with a clip.
 Jejuno-jejunostomy
 The small bowel at the location of the metal clip is sutured to the transacted proximal jejunum
 to facilitate the anastomosis.
 Arm 1 retracts the suture cranially while two small enterotomies are created
 and a side-to-side jejuno-jejunostomy is made
 using an endostabler with vascular cartridge.
 The remaining opening is closed with a 3.0 V-lock barbed suture."
5,9,"Pancreatic jejunostomy. The rule limb is positioned for the anthracite pancreatic jejunostomy.
 A suture is placed to close the window in the transverse mesocolon and to fixate the jejunal
 mesentery. The anthracite pancreatic jejunostomy is performed using the modified Blumgaard technique.
 The anastomosis starts with three transpancreatic mattress sutures using silk 2.0 sutures. The first
 suture is passed through the pancreas and jejunum from a cranial to a caudal position. Then the suture
 is passed backwards similarly towards the anterior side of the pancreas. Both ends are retracted by
 robot arm 1. This step is repeated for the remaining two transpancreatic mattress sutures
 centrally and caudally in the pancreas. A stand is placed in the pancreatic duct to avoid suturing
 the pancreatic duct. Three transpancreatic sutures are tied without removing the needles
 and the stand is removed.
 A small enterotomy is created in preparation for the future ductal mucosa sutures.
 The posterior ductal mucosa site is sutured with 4-5 PDS 5.0 sutures in a clockwise way.
 A pancreatic duct stand is placed to avoid suturing the pancreatic duct when suturing the
 anterior ductal mucosa site. Then the anterior ductal mucosa site is sutured with 4-5 PDS 5.0
 sutures.
 The suture is passed through the anastomosis and jejunum from a cranial to a caudal position.
 The sutures are tied when the last suture has been performed so optimal exposure could
 be created."
5,10,so optimal exposure could be created.
5,11,"Results. Regarding the intraoperative outcomes, the operation time was 248 minutes.
 Intraoperative blood loss was 20 milliliters. Postoperative course was uneventful except
 short-term medical treatment with ocriotide and antibiotics for a grade B pancreatic fistula.
 Drain amylase levels normalized on postoperative day 7, where after the drain was removed. The
 patient was discharged on postoperative day 8. Histopathological assessment revealed a 2.2
 centimeter solid pseudopapillary tumor and thus confirming the preoperative diagnosis.
 Microscopically, an R0 resection was confirmed."
5,12,"solid pseudopapillary tumor and thus confirming the preoperative diagnosis.
 Microscopically, an R0 resection was confirmed."
5,13,"Conclusion. Ladies and gentlemen, I hope that you enjoyed this video. We feel that it illustrates
 that robotic central pancreatectomy with Roux-en-Y pancreaticogenostomy is a feasible
 procedure in experienced hands. Robotic central pancreatectomy serves as a minimally invasive alternative"
5,14,"pancreaticogenostomy is a feasible procedure in experienced hands.
 Robotic central pancreatectomy serves as a minimally invasive alternative to open
 central pancreatectomy but also as an alternative to open and minimally
 invasive distal pancreatectomy for central lesions. Clearly further
 prospective"
5,15,"as an alternative to open and minimally invasive distal pancreatectomy for central lesions.
 Clearly, further prospective and preferably randomized studies are needed to confirm the safety and efficacy of this approach
 and compare these with the open approach.
 Thank you."
10,0,"trunk of the middle and left hepatic veins. Then, incise the inferior peritoneal attachment
 and gently lower the adrenal gland to the retroperitoneum. Divide the short hepatic veins
 and the ligament connecting to the vena cava until the inferior border of the right hepatic vein
 becomes visible. Carefully dissect along the superior border of the right posterior
 glissonian pedicle along the Revere sulcus while ensuring the integrity of the Lanec capsule.
 Then, transect the caudate process to reveal the inferior margin of the right posterior
 glissonian pedicle."
10,1,"of the laneck capsule. Then, transect the caudate process to reveal the inferior margin of the right
 posterior glissonian pedicle. Dissect along the inferior border of the right posterior glissonian
 pedicle along the Revere sulcus. Using a bulldog clamp, control the right posterior pedicle.
 With the help of an ultrasonic scalpel, carefully open the liver capsule. Make the incision at the
 dome of the liver, precisely along the left margin of the right hepatic vein, ensuring a secure and
 accurate transection plane. Then, use diathermy to mark the remainder of the transection line along
 the ischemic line."
10,2,"ensuring a secure and accurate transection plane. Then, use diathermy to mark the remainder of the
 transection line along the ischemic line. Using Huang's loop and a shortened Foley catheter,
 prepare an intracorporeal tourniquet for the laparoscopic Pringle maneuver.
 Carefully open the liver capsule along the predetermined transection line.
 Keep both arms of the ultrasonic scalpel in the open position.
 Utilize the active blade of the ultrasonic scalpel for tissue dissection."
10,3,"Keep both arms of the ultrasonic scalpel in the open position.
 Utilize the active blade of the ultrasonic scalpel for tissue dissection.
 Activate the ultrasonic scalpel at its maximum power setting and move the active blade in a horizontal swinging motion parallel to the vascular biliary structures.
 Then,"
